quality_set,tree_id,response,predictor,model_type,dropped_taxon,term,estimate,p_value,lambda,n_taxa,reason,source_path,variant_group,note,n_tips,is_rooted,is_ultrametric,tree_height,total_branch_length,rf_distance_vs_reference,fdr_p_value
main_dataset,ml_unrooted,PC2,axial_pitch_360,tree_variant,NA,axial_pitch_360,-6.47727132020874e-02,8.77817968355037e-01,1.000000000000000,13,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41142785540,1.99742233920000,NA,9.57179271186416e-01
main_dataset,ml_unrooted,PC2,fit_radius,tree_variant,NA,fit_radius,1.08940259249352e+00,2.10154907988033e-01,1.000000000000000,13,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41142785540,1.99742233920000,NA,2.69529793038506e-01
main_dataset,ml_unrooted,PC3,abs_winding_angle_deg,tree_variant,NA,abs_winding_angle_deg,6.80533692138818e-05,7.48194647700123e-01,0.000000000000000,13,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41142785540,1.99742233920000,NA,7.89233370042895e-01
main_dataset,ml_unrooted,PC3,n_turns_abs,tree_variant,NA,n_turns_abs,2.44992129169975e-02,7.48194647700122e-01,0.000000000000000,13,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41142785540,1.99742233920000,NA,7.89233370042895e-01
main_dataset,ml_unrooted,PC3,start_end_dist,tree_variant,NA,start_end_dist,4.44136395948321e-01,1.60552182352595e-01,1.000000000000000,13,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41142785540,1.99742233920000,NA,5.81476965766422e-01
main_dataset,ml_unrooted,PC3,axial_span,tree_variant,NA,axial_span,7.70891093009124e-02,8.09188119597047e-01,0.000000000000000,13,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41142785540,1.99742233920000,NA,8.09188119597047e-01
main_dataset,ml_unrooted,PC3,axial_pitch_360,tree_variant,NA,axial_pitch_360,-2.56200393304216e-01,4.74061939893093e-01,0.000000000000000,13,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41142785540,1.99742233920000,NA,6.73103755460953e-01
main_dataset,ml_unrooted,PC3,fit_radius,tree_variant,NA,fit_radius,-8.54600540151718e-01,2.11536282675872e-01,0.000000000000000,13,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41142785540,1.99742233920000,NA,5.33940468490883e-01
main_dataset,ml_unrooted,PC4,abs_winding_angle_deg,tree_variant,NA,abs_winding_angle_deg,-1.63172043121290e-04,3.61702008572297e-01,0.000000000000000,13,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41142785540,1.99742233920000,NA,3.61702008572297e-01
main_dataset,ml_unrooted,PC4,n_turns_abs,tree_variant,NA,n_turns_abs,-5.87419355236646e-02,3.61702008572296e-01,0.000000000000000,13,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41142785540,1.99742233920000,NA,3.61702008572297e-01
main_dataset,ml_unrooted,PC4,start_end_dist,tree_variant,NA,start_end_dist,-5.00481105638064e-01,8.82564575535665e-02,0.000000000000000,13,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41142785540,1.99742233920000,NA,9.56111623496971e-02
main_dataset,ml_unrooted,PC4,axial_span,tree_variant,NA,axial_span,-5.86870079391284e-01,4.67081042970126e-02,0.933442797646941,13,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41142785540,1.99742233920000,NA,5.06014063714009e-02
main_dataset,ml_unrooted,PC4,axial_pitch_360,tree_variant,NA,axial_pitch_360,-6.48195858049676e-01,1.78273399306148e-02,0.000000000000000,13,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41142785540,1.99742233920000,NA,1.78273399306148e-02
main_dataset,ml_unrooted,PC4,fit_radius,tree_variant,NA,fit_radius,-7.37749214471771e-01,2.08882941026356e-01,0.000000000000000,13,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41142785540,1.99742233920000,NA,2.33233011284441e-01
main_dataset,ml_unrooted,PC5,abs_winding_angle_deg,tree_variant,NA,abs_winding_angle_deg,-9.70019771969635e-05,3.23236899506289e-01,0.000000000000000,13,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41142785540,1.99742233920000,NA,3.69841861114450e-01
main_dataset,ml_unrooted,PC5,n_turns_abs,tree_variant,NA,n_turns_abs,-3.49207117909068e-02,3.23236899506289e-01,0.000000000000000,13,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41142785540,1.99742233920000,NA,3.69841861114451e-01
main_dataset,ml_unrooted,PC5,start_end_dist,tree_variant,NA,start_end_dist,-4.09554945325569e-02,8.12704112109530e-01,0.000000000000000,13,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41142785540,1.99742233920000,NA,9.59439566853994e-01
main_dataset,ml_unrooted,PC5,axial_span,tree_variant,NA,axial_span,-1.65450876618239e-01,2.59379150032357e-01,0.000000000000000,13,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41142785540,1.99742233920000,NA,2.59379150032357e-01
main_dataset,ml_unrooted,PC5,axial_pitch_360,tree_variant,NA,axial_pitch_360,-1.25365155200762e-01,4.58467645084450e-01,0.000000000000000,13,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41142785540,1.99742233920000,NA,4.58467645084451e-01
main_dataset,ml_unrooted,PC5,fit_radius,tree_variant,NA,fit_radius,1.77599792641805e-01,5.94240529838932e-01,0.000000000000000,13,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41142785540,1.99742233920000,NA,9.16134930222990e-01
main_dataset,ml_unrooted,PC1,centroid_size,tree_variant,NA,centroid_size,-6.20996080842985e-04,3.73161762828708e-01,1.000000000000000,13,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41142785540,1.99742233920000,NA,3.73161762828708e-01
main_dataset,ml_unrooted,PC2,centroid_size,tree_variant,NA,centroid_size,-8.51221185140811e-04,1.00167685407230e-01,1.000000000000000,13,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41142785540,1.99742233920000,NA,1.62772488786748e-01
main_dataset,ml_unrooted,PC3,centroid_size,tree_variant,NA,centroid_size,9.65411591430142e-05,8.27328497107667e-01,0.000000000000000,13,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41142785540,1.99742233920000,NA,8.27328497107667e-01
main_dataset,ml_unrooted,PC4,centroid_size,tree_variant,NA,centroid_size,-4.58941060519232e-04,2.10612681197887e-01,0.000000000000000,13,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41142785540,1.99742233920000,NA,2.40942900059125e-01
main_dataset,ml_unrooted,PC5,centroid_size,tree_variant,NA,centroid_size,-2.30791995696885e-04,2.56128477663930e-01,0.000000000000000,13,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41142785540,1.99742233920000,NA,5.57597465467441e-01
main_dataset,ml_unrooted,abs_winding_angle_deg,centroid_size,tree_variant,NA,centroid_size,8.19244327670044e-01,1.08931324035822e-01,1.000000000000000,13,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41142785540,1.99742233920000,NA,1.31893835612637e-01
main_dataset,ml_unrooted,n_turns_abs,centroid_size,tree_variant,NA,centroid_size,2.27567868797235e-03,1.08931324035821e-01,1.000000000000000,13,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41142785540,1.99742233920000,NA,1.31893835612725e-01
main_dataset,ml_unrooted,start_end_dist,centroid_size,tree_variant,NA,centroid_size,2.62594538231799e-04,4.76590835958913e-01,0.000000000000000,13,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41142785540,1.99742233920000,NA,4.76590835958913e-01
main_dataset,ml_unrooted,axial_span,centroid_size,tree_variant,NA,centroid_size,8.78629443953582e-04,1.91996337551771e-02,1.000000000000000,13,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41142785540,1.99742233920000,NA,4.99192457126700e-02
main_dataset,ml_unrooted,axial_pitch_360,centroid_size,tree_variant,NA,centroid_size,8.19976628920394e-04,2.19136928610060e-02,1.000000000000000,13,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41142785540,1.99742233920000,NA,3.56097508991347e-02
main_dataset,ml_unrooted,fit_radius,centroid_size,tree_variant,NA,centroid_size,1.27516932863059e-04,4.94090461786151e-01,1.000000000000000,13,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41142785540,1.99742233920000,NA,9.93222852222156e-01
main_dataset,consensus_unrooted,abs_winding_angle_deg,n_turns_abs,tree_variant,NA,NA,NA,NA,NA,NA,"No valid PGLS fit for lambda in [0, 1].",data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41143131210,1.99744718470000,NA,NA
main_dataset,consensus_unrooted,abs_winding_angle_deg,start_end_dist,tree_variant,NA,start_end_dist,5.96735919455373e+02,6.53718373873931e-02,1.000000000000000,13,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41143131210,1.99744718470000,NA,6.53722926884348e-02
main_dataset,consensus_unrooted,abs_winding_angle_deg,axial_span,tree_variant,NA,axial_span,9.80766605151686e+02,2.14069274236023e-03,1.000000000000000,13,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41143131210,1.99744718470000,NA,2.14074593297885e-03
main_dataset,consensus_unrooted,abs_winding_angle_deg,axial_pitch_360,tree_variant,NA,axial_pitch_360,5.70746749652179e+02,1.48399368021648e-01,1.000000000000000,13,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41143131210,1.99744718470000,NA,1.54535527917392e-01
main_dataset,consensus_unrooted,abs_winding_angle_deg,fit_radius,tree_variant,NA,fit_radius,1.49337154184298e+03,6.92882975840786e-02,1.000000000000000,13,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41143131210,1.99744718470000,NA,1.68461362413736e-01
main_dataset,consensus_unrooted,n_turns_abs,start_end_dist,tree_variant,NA,start_end_dist,1.65759977626493e+00,6.53718373873928e-02,1.000000000000000,13,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41143131210,1.99744718470000,NA,6.53722926884347e-02
main_dataset,consensus_unrooted,n_turns_abs,axial_span,tree_variant,NA,axial_span,2.72435168097690e+00,2.14069274236024e-03,1.000000000000000,13,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41143131210,1.99744718470000,NA,2.14074593297885e-03
main_dataset,consensus_unrooted,n_turns_abs,axial_pitch_360,tree_variant,NA,axial_pitch_360,1.58540763792272e+00,1.48399368021648e-01,1.000000000000000,13,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41143131210,1.99744718470000,NA,1.54535527917392e-01
main_dataset,consensus_unrooted,n_turns_abs,fit_radius,tree_variant,NA,fit_radius,4.14825428289716e+00,6.92882975840786e-02,1.000000000000000,13,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41143131210,1.99744718470000,NA,1.68461362413736e-01
main_dataset,consensus_unrooted,start_end_dist,axial_span,tree_variant,NA,axial_span,4.82537981677637e-01,5.02595562547431e-02,0.000000000000000,13,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41143131210,1.99744718470000,NA,1.20167638238216e-01
main_dataset,consensus_unrooted,start_end_dist,axial_pitch_360,tree_variant,NA,axial_pitch_360,4.64625605337369e-01,1.05613457803363e-01,0.000000000000000,13,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41143131210,1.99744718470000,NA,2.26146542588670e-01
main_dataset,consensus_unrooted,start_end_dist,fit_radius,tree_variant,NA,fit_radius,7.40846011981030e-01,1.97701953173835e-01,0.000000000000000,13,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41143131210,1.99744718470000,NA,5.14025078251971e-01
main_dataset,consensus_unrooted,axial_span,axial_pitch_360,tree_variant,NA,axial_pitch_360,9.07755106500360e-01,1.55684160872550e-04,1.000000000000000,13,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41143131210,1.99744718470000,NA,1.68659952079909e-04
main_dataset,consensus_unrooted,axial_span,fit_radius,tree_variant,NA,fit_radius,1.36113249734557e+00,2.90217125306260e-02,1.000000000000000,13,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41143131210,1.99744718470000,NA,2.90219229045763e-02
main_dataset,consensus_unrooted,axial_pitch_360,fit_radius,tree_variant,NA,fit_radius,1.26861850951738e+00,3.27670436039251e-02,1.000000000000000,13,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41143131210,1.99744718470000,NA,3.27670436039251e-02
main_dataset,consensus_unrooted,PC1,abs_winding_angle_deg,tree_variant,NA,abs_winding_angle_deg,-7.25551268791570e-04,4.93501540902053e-02,1.000000000000000,13,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41143131210,1.99744718470000,NA,5.42679059495753e-02
main_dataset,consensus_unrooted,PC1,n_turns_abs,tree_variant,NA,n_turns_abs,-2.61198456764965e-01,4.93501540902054e-02,1.000000000000000,13,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41143131210,1.99744718470000,NA,5.42679059495753e-02
main_dataset,consensus_unrooted,PC1,start_end_dist,tree_variant,NA,start_end_dist,-6.19263404171890e-01,1.57104434562298e-01,1.000000000000000,13,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41143131210,1.99744718470000,NA,2.35340277659963e-01
main_dataset,consensus_unrooted,PC1,axial_span,tree_variant,NA,axial_span,-9.33670433915734e-01,4.70571991546428e-02,1.000000000000000,13,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41143131210,1.99744718470000,NA,5.09790839666870e-02
main_dataset,consensus_unrooted,PC1,axial_pitch_360,tree_variant,NA,axial_pitch_360,-6.28011319345827e-01,2.31576308175295e-01,1.000000000000000,13,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41143131210,1.99744718470000,NA,2.46831108392444e-01
main_dataset,consensus_unrooted,PC1,fit_radius,tree_variant,NA,fit_radius,-3.03752076554496e+00,8.76003365929866e-04,1.000000000000000,13,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41143131210,1.99744718470000,NA,3.44534825532189e-03
main_dataset,consensus_unrooted,PC2,abs_winding_angle_deg,tree_variant,NA,abs_winding_angle_deg,-1.81741054812086e-05,9.53757410582360e-01,1.000000000000000,13,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41143131210,1.99744718470000,NA,9.96893578205463e-01
main_dataset,consensus_unrooted,PC2,n_turns_abs,tree_variant,NA,n_turns_abs,-6.54267797323502e-03,9.53757410582360e-01,1.000000000000000,13,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41143131210,1.99744718470000,NA,9.96893578224381e-01
main_dataset,consensus_unrooted,PC2,start_end_dist,tree_variant,NA,start_end_dist,1.59260214368373e-01,6.53216207201251e-01,1.000000000000000,13,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41143131210,1.99744718470000,NA,9.58388061328237e-01
main_dataset,consensus_unrooted,PC2,axial_span,tree_variant,NA,axial_span,-2.69296237420867e-02,9.46310471172271e-01,1.000000000000000,13,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41143131210,1.99744718470000,NA,9.65370940059047e-01
main_dataset,consensus_unrooted,PC2,axial_pitch_360,tree_variant,NA,axial_pitch_360,-6.47750267053907e-02,8.77814089259092e-01,1.000000000000000,13,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41143131210,1.99744718470000,NA,9.57179271186416e-01
main_dataset,consensus_unrooted,PC2,fit_radius,tree_variant,NA,fit_radius,1.08940406009011e+00,2.10155012843530e-01,1.000000000000000,13,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,13,TRUE,FALSE,0.41143131210,1.99744718470000,NA,2.69529793038506e-01
